focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sw,7,cnn,cnn-lstm,0.7769093145510277,0.11893180432014495,0.7619464610445621,0.10706825499137716,29788.5,0.026399999999999996
sw,7,cnn,lstm,0.7769093145510277,0.11893180432014495,0.7609548931696563,0.11091818267928495,29721.0,0.026399999999999996
sw,7,cnn,mlp,0.7769093145510277,0.11893180432014495,0.6373305674218731,0.13181660577803278,42424.5,0.0
sw,7,cnn-lstm,lstm,0.7619464610445621,0.10706825499137716,0.7609548931696563,0.11091818267928495,26582.5,0.926
sw,7,cnn-lstm,mlp,0.7619464610445621,0.10706825499137716,0.6373305674218731,0.13181660577803278,40906.5,0.0
sw,7,lstm,mlp,0.7609548931696563,0.11091818267928495,0.6373305674218731,0.13181660577803278,40682.0,0.0
sw,8,cnn,cnn-lstm,0.7857067087751908,0.10059349587660718,0.7752467211100001,0.09577325789111694,28707.5,0.1695
sw,8,cnn,lstm,0.7857067087751908,0.10059349587660718,0.7730526537390159,0.10872203192453121,28093.5,0.2988
sw,8,cnn,mlp,0.7857067087751908,0.10059349587660718,0.6584361192391206,0.12763505068811595,41997.5,0.0
sw,8,cnn-lstm,lstm,0.7752467211100001,0.09577325789111694,0.7730526537390159,0.10872203192453121,25926.5,0.714
sw,8,cnn-lstm,mlp,0.7752467211100001,0.09577325789111694,0.6584361192391206,0.12763505068811595,40626.0,0.0
sw,8,lstm,mlp,0.7730526537390159,0.10872203192453121,0.6584361192391206,0.12763505068811595,40334.5,0.0
sw,9,cnn,cnn-lstm,0.7996262395535728,0.10039338314983484,0.7923033763504292,0.09373141176701387,28664.5,0.144
sw,9,cnn,lstm,0.7996262395535728,0.10039338314983484,0.7834689627380966,0.1031155566933259,29341.5,0.0645
sw,9,cnn,mlp,0.7996262395535728,0.10039338314983484,0.6693187240864784,0.12002853426907172,43833.0,0.0
sw,9,cnn-lstm,lstm,0.7923033763504292,0.09373141176701387,0.7834689627380966,0.1031155566933259,27291.0,0.555
