focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sw,18,cnn-lstm,mlp,0.7999050829555732,0.06745518889542551,0.7481772401961653,0.07091310651444796,36888.5,0.0
sw,18,lstm,mlp,0.8064162435912675,0.062117407788271184,0.7481772401961653,0.07091310651444796,38514.5,0.0
sw,19,cnn,cnn-lstm,0.8094273518656068,0.0607287343520603,0.7988124572731777,0.06689483859714145,28547.0,0.1692
sw,19,cnn,lstm,0.8094273518656068,0.0607287343520603,0.8097261211375728,0.058971580178957005,26361.5,0.951
sw,19,cnn,mlp,0.8094273518656068,0.0607287343520603,0.747240566572906,0.07148067620230233,38902.0,0.0
sw,19,cnn-lstm,lstm,0.7988124572731777,0.06689483859714145,0.8097261211375728,0.058971580178957005,24349.5,0.1692
sw,19,cnn-lstm,mlp,0.7988124572731777,0.06689483859714145,0.747240566572906,0.07148067620230233,36808.0,0.0
sw,19,lstm,mlp,0.8097261211375728,0.058971580178957005,0.747240566572906,0.07148067620230233,39196.5,0.0
sw,20,cnn,cnn-lstm,0.813330169141839,0.05742362542143289,0.8005420126832412,0.06660607744907633,28894.5,0.10319999999999999
sw,20,cnn,lstm,0.813330169141839,0.05742362542143289,0.8130633732459258,0.06157874628137948,26306.0,0.92
sw,20,cnn,mlp,0.813330169141839,0.05742362542143289,0.7477364997154188,0.06846972260398342,40285.5,0.0
sw,20,cnn-lstm,lstm,0.8005420126832412,0.06660607744907633,0.8130633732459258,0.06157874628137948,23853.5,0.10319999999999999
sw,20,cnn-lstm,mlp,0.8005420126832412,0.06660607744907633,0.7477364997154188,0.06846972260398342,37477.0,0.0
sw,20,lstm,mlp,0.8130633732459258,0.06157874628137948,0.7477364997154188,0.06846972260398342,40095.0,0.0
sw,21,cnn,cnn-lstm,0.8168742976274205,0.05593797724661294,0.8035936591956165,0.06453684320638087,29277.0,0.07050000000000001
sw,21,cnn,lstm,0.8168742976274205,0.05593797724661294,0.8131630776222317,0.05681228550979938,27519.0,0.454
sw,21,cnn,mlp,0.8168742976274205,0.05593797724661294,0.7507079529304008,0.06862811413313358,40491.5,0.0
sw,21,cnn-lstm,lstm,0.8035936591956165,0.06453684320638087,0.8131630776222317,0.05681228550979938,24833.5,0.3084
sw,21,cnn-lstm,mlp,0.8035936591956165,0.06453684320638087,0.7507079529304008,0.06862811413313358,37613.0,0.0
sw,21,lstm,mlp,0.8131630776222317,0.05681228550979938,0.7507079529304008,0.06862811413313358,39746.0,0.0
sw,22,cnn,cnn-lstm,0.8176108177398871,0.05377531824870138,0.8080994780017123,0.06110069012871547,28462.5,0.1896
sw,22,cnn,lstm,0.8176108177398871,0.05377531824870138,0.8178692490657685,0.054950985651965205,26194.0,0.858
sw,22,cnn,mlp,0.8176108177398871,0.05377531824870138,0.7496671627067708,0.07242117641279369,40501.0,0.0
sw,22,cnn-lstm,lstm,0.8080994780017123,0.06110069012871547,0.8178692490657685,0.054950985651965205,24279.5,0.1896
sw,22,cnn-lstm,mlp,0.8080994780017123,0.06110069012871547,0.7496671627067708,0.07242117641279369,38358.5,0.0
sw,22,lstm,mlp,0.8178692490657685,0.054950985651965205,0.7496671627067708,0.07242117641279369,40502.0,0.0
fused,1,cnn,cnn-lstm,0.5268637593699406,0.2476204043025326,0.4834300989787734,0.25568848183147475,28872.5,0.10679999999999999
